,fighter,salary,year,Unnamed: 0,first_name,last_name,height,weight,stance,wins,losses,draws,number_of_fights,full_name,gender,current_or_former_champ
1664,Luis Ramos,"$6,000 ",2011,16,Luis,Ramos,"5' 8""",170,Orthodox,20,10,2,32,Luis Ramos,m,f
1665,Luis Ramos,"$6,000 ",2012,16,Luis,Ramos,"5' 8""",170,Orthodox,20,10,2,32,Luis Ramos,m,f
1666,Luis Ramos,"$6,000 ",2013,16,Luis,Ramos,"5' 8""",170,Orthodox,20,10,2,32,Luis Ramos,m,f
1667,Matt Lucas,"$6,000 ",2011,159,Matt,Lucas,"6' 1""",205,,15,3,0,18,Matt Lucas,m,f
1668,Willamy Freire,"$6,000 ",2011,92,Willamy,Freire,"5' 8""",155,,26,6,0,32,Willamy Freire,m,f
1669,Eddie Yagin,"$4,000 ",2011,1,Eddie,Yagin,"5' 7""",145,Orthodox,16,7,1,24,Eddie Yagin,m,f
1670,Eddie Yagin,"$77,000 ",2012,1,Eddie,Yagin,"5' 7""",145,Orthodox,16,7,1,24,Eddie Yagin,m,f
1671,Eddie Yagin,"$77,000 ",2013,1,Eddie,Yagin,"5' 7""",145,Orthodox,16,7,1,24,Eddie Yagin,m,f
1672,Francisco Rivera,"$4,000 ",2011,93,Francisco,Rivera,"5' 8""",135,Orthodox,11,7,0,18,Francisco Rivera,m,f
1673,Francisco Rivera,"$28,000 ",2012,93,Francisco,Rivera,"5' 8""",135,Orthodox,11,7,0,18,Francisco Rivera,m,f
1674,Francisco Rivera,"$28,000 ",2013,93,Francisco,Rivera,"5' 8""",135,Orthodox,11,7,0,18,Francisco Rivera,m,f
1675,Francisco Rivera,"$35,000 ",2014,93,Francisco,Rivera,"5' 8""",135,Orthodox,11,7,0,18,Francisco Rivera,m,f
1676,Francisco Rivera,"$123,000 ",2015,93,Francisco,Rivera,"5' 8""",135,Orthodox,11,7,0,18,Francisco Rivera,m,f
1677,Francisco Rivera,"$66,000 ",2016,93,Francisco,Rivera,"5' 8""",135,Orthodox,11,7,0,18,Francisco Rivera,m,f
1678,Jorge Lopez,"$4,000 ",2011,145,Jorge,Lopez,"5' 10""",170,Orthodox,11,5,0,16,Jorge Lopez,m,f
1679,Jorge Lopez,"$6,000 ",2012,145,Jorge,Lopez,"5' 10""",170,Orthodox,11,5,0,16,Jorge Lopez,m,f
1680,Jorge Lopez,"$6,000 ",2013,145,Jorge,Lopez,"5' 10""",170,Orthodox,11,5,0,16,Jorge Lopez,m,f
1681,Joseph Sandoval,"$4,000 ",2011,52,Joseph,Sandoval,"5' 7""",135,Southpaw,7,7,0,14,Joseph Sandoval,m,f
1682,Joseph Sandoval,"$6,000 ",2012,52,Joseph,Sandoval,"5' 7""",135,Southpaw,7,7,0,14,Joseph Sandoval,m,f
1683,Joseph Sandoval,"$6,000 ",2013,52,Joseph,Sandoval,"5' 7""",135,Southpaw,7,7,0,14,Joseph Sandoval,m,f
1684,Keith Wisniewski,"$4,000 ",2011,102,Keith,Wisniewski,"6' 0""",170,Orthodox,28,15,1,44,Keith Wisniewski,m,f
1685,Keith Wisniewski,"$10,000 ",2012,102,Keith,Wisniewski,"6' 0""",170,Orthodox,28,15,1,44,Keith Wisniewski,m,f
1686,Keith Wisniewski,"$10,000 ",2013,102,Keith,Wisniewski,"6' 0""",170,Orthodox,28,15,1,44,Keith Wisniewski,m,f
1687,Maciej Jewtuszko,"$4,000 ",2011,37,Maciej,Jewtuszko,"6' 0""",155,Southpaw,12,3,0,15,Maciej Jewtuszko,m,f
1688,Mike Stumpf,"$4,000 ",2011,375,Mike,Stumpf,"5' 10""",170,,11,4,0,15,Mike Stumpf,m,f
1689,Mitch Clarke,"$4,000 ",2011,139,Mitch,Clarke,"5' 10""",155,Orthodox,11,5,0,16,Mitch Clarke,m,f
1690,Mitch Clarke,"$6,000 ",2012,139,Mitch,Clarke,"5' 10""",155,Orthodox,11,5,0,16,Mitch Clarke,m,f
1691,Mitch Clarke,"$6,000 ",2013,139,Mitch,Clarke,"5' 10""",155,Orthodox,11,5,0,16,Mitch Clarke,m,f
1692,Mitch Clarke,"$70,000 ",2014,139,Mitch,Clarke,"5' 10""",155,Orthodox,11,5,0,16,Mitch Clarke,m,f
1693,Mitch Clarke,"$12,000 ",2015,139,Mitch,Clarke,"5' 10""",155,Orthodox,11,5,0,16,Mitch Clarke,m,f
1694,Mitch Clarke,"$17,000 ",2016,139,Mitch,Clarke,"5' 10""",155,Orthodox,11,5,0,16,Mitch Clarke,m,f
1695,Mitch Clarke,"$17,000 ",2017,139,Mitch,Clarke,"5' 10""",155,Orthodox,11,5,0,16,Mitch Clarke,m,f
1696,Papy Abedi,"$4,000 ",2011,6,Papy,Abedi,"5' 11""",185,Southpaw,10,4,0,14,Papy Abedi,m,f
1697,Papy Abedi,"$6,000 ",2012,6,Papy,Abedi,"5' 11""",185,Southpaw,10,4,0,14,Papy Abedi,m,f
1698,Papy Abedi,"$6,000 ",2013,6,Papy,Abedi,"5' 11""",185,Southpaw,10,4,0,14,Papy Abedi,m,f
1699,Riki Fukuda,"$4,000 ",2011,111,Riki,Fukuda,"6' 0""",185,Southpaw,24,9,0,33,Riki Fukuda,m,f
1700,Riki Fukuda,"$140,000 ",2012,111,Riki,Fukuda,"6' 0""",185,Southpaw,24,9,0,33,Riki Fukuda,m,f
1701,Riki Fukuda,"$140,000 ",2013,111,Riki,Fukuda,"6' 0""",185,Southpaw,24,9,0,33,Riki Fukuda,m,f
1702,Tom Blackledge,"$4,000 ",2011,122,Tom,Blackledge,--,205,Orthodox,10,7,0,17,Tom Blackledge,m,f
1703,Vaughan Lee,"$4,000 ",2011,64,Vaughan,Lee,"5' 6""",125,Orthodox,14,13,1,28,Vaughan Lee,m,f
1704,Vaughan Lee,"$77,000 ",2012,64,Vaughan,Lee,"5' 6""",125,Orthodox,14,13,1,28,Vaughan Lee,m,f
1705,Vaughan Lee,"$77,000 ",2013,64,Vaughan,Lee,"5' 6""",125,Orthodox,14,13,1,28,Vaughan Lee,m,f
1706,Vaughan Lee,"$24,000 ",2014,64,Vaughan,Lee,"5' 6""",125,Orthodox,14,13,1,28,Vaughan Lee,m,f
1707,Vaughan Lee,"$14,500 ",2015,64,Vaughan,Lee,"5' 6""",125,Orthodox,14,13,1,28,Vaughan Lee,m,f
1708,Byron Bloodworth,"$3,200 ",2011,129,Byron,Bloodworth,"5' 8""",135,Orthodox,6,3,0,9,Byron Bloodworth,m,f
1709,Byron Bloodworth,"$6,000 ",2012,129,Byron,Bloodworth,"5' 8""",135,Orthodox,6,3,0,9,Byron Bloodworth,m,f
1710,Byron Bloodworth,"$6,000 ",2013,129,Byron,Bloodworth,"5' 8""",135,Orthodox,6,3,0,9,Byron Bloodworth,m,f
1711,Hector Lombard,"$600,000 ",2012,133,Hector,Lombard,"5' 9""",185,Southpaw,34,10,1,45,Hector Lombard,m,f
1712,Hector Lombard,"$600,000 ",2013,133,Hector,Lombard,"5' 9""",185,Southpaw,34,10,1,45,Hector Lombard,m,f
1713,Hector Lombard,"$300,000 ",2014,133,Hector,Lombard,"5' 9""",185,Southpaw,34,10,1,45,Hector Lombard,m,f
1714,Hector Lombard,"$106,000 ",2015,133,Hector,Lombard,"5' 9""",185,Southpaw,34,10,1,45,Hector Lombard,m,f
1715,Hector Lombard,"$116,000 ",2016,133,Hector,Lombard,"5' 9""",185,Southpaw,34,10,1,45,Hector Lombard,m,f
1716,Hector Lombard,"$116,000 ",2017,133,Hector,Lombard,"5' 9""",185,Southpaw,34,10,1,45,Hector Lombard,m,f
1717,Hector Lombard,"$144,000 ",2018,133,Hector,Lombard,"5' 9""",185,Southpaw,34,10,1,45,Hector Lombard,m,f
1718,Fabricio Werdum,"$265,000 ",2012,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1719,Fabricio Werdum,"$265,000 ",2013,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1720,Fabricio Werdum,"$400,000 ",2014,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1721,Fabricio Werdum,"$225,000 ",2015,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1722,Fabricio Werdum,"$675,000 ",2016,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1723,Fabricio Werdum,"$1,135,000 ",2017,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1724,Fabricio Werdum,"$340,000 ",2018,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1725,Fabricio Werdum,"$380,000 ",2020,56,Fabricio,Werdum,"6' 4""",231,Orthodox,24,9,1,34,Fabricio Werdum,m,t
1726,Lavar Johnson,"$220,000 ",2012,53,Lavar,Johnson,"6' 4""",240,Orthodox,18,10,0,28,Lavar Johnson,m,f
1727,Lavar Johnson,"$220,000 ",2013,53,Lavar,Johnson,"6' 4""",240,Orthodox,18,10,0,28,Lavar Johnson,m,f
1728,Antonio Silva,"$140,000 ",2012,201,Antonio,Silva,"6' 4""",264,Orthodox,19,12,1,32,Antonio Silva,m,f
1729,Antonio Silva,"$140,000 ",2013,201,Antonio,Silva,"6' 4""",264,Orthodox,19,12,1,32,Antonio Silva,m,f
1730,Jamie Varner,"$118,000 ",2012,22,Jamie,Varner,"5' 8""",155,Orthodox,21,11,1,33,Jamie Varner,m,f
1731,Jamie Varner,"$118,000 ",2013,22,Jamie,Varner,"5' 8""",155,Orthodox,21,11,1,33,Jamie Varner,m,f
1732,Jamie Varner,"$129,000 ",2014,22,Jamie,Varner,"5' 8""",155,Orthodox,21,11,1,33,Jamie Varner,m,f
1733,Rony Jason,"$116,000 ",2012,23,Rony,Jason,"5' 7""",145,Orthodox,14,7,0,21,Rony Jason,m,f
1734,Rony Jason,"$116,000 ",2013,23,Rony,Jason,"5' 7""",145,Orthodox,14,7,0,21,Rony Jason,m,f
1735,Rony Jason,"$60,000 ",2014,23,Rony,Jason,"5' 7""",145,Orthodox,14,7,0,21,Rony Jason,m,f
1736,Rony Jason,"$90,000 ",2015,23,Rony,Jason,"5' 7""",145,Orthodox,14,7,0,21,Rony Jason,m,f
1737,Rony Jason,"$27,000 ",2016,23,Rony,Jason,"5' 7""",145,Orthodox,14,7,0,21,Rony Jason,m,f
1738,Rony Jason,"$27,000 ",2017,23,Rony,Jason,"5' 7""",145,Orthodox,14,7,0,21,Rony Jason,m,f
1739,John Moraga,"$105,000 ",2012,299,John,Moraga,"5' 6""",125,Orthodox,19,7,0,26,John Moraga,m,f
1740,John Moraga,"$105,000 ",2013,299,John,Moraga,"5' 6""",125,Orthodox,19,7,0,26,John Moraga,m,f
1741,John Moraga,"$141,000 ",2014,299,John,Moraga,"5' 6""",125,Orthodox,19,7,0,26,John Moraga,m,f
1742,John Moraga,"$28,000 ",2015,299,John,Moraga,"5' 6""",125,Orthodox,19,7,0,26,John Moraga,m,f
1743,John Moraga,"$33,000 ",2016,299,John,Moraga,"5' 6""",125,Orthodox,19,7,0,26,John Moraga,m,f
1744,John Moraga,"$227,000 ",2017,299,John,Moraga,"5' 6""",125,Orthodox,19,7,0,26,John Moraga,m,f
1745,John Moraga,"$134,000 ",2018,299,John,Moraga,"5' 6""",125,Orthodox,19,7,0,26,John Moraga,m,f
1746,Justin Lawrence,"$104,000 ",2012,41,Justin,Lawrence,"5' 8""",145,Orthodox,10,4,0,14,Justin Lawrence,m,f
1747,Justin Lawrence,"$104,000 ",2013,41,Justin,Lawrence,"5' 8""",145,Orthodox,10,4,0,14,Justin Lawrence,m,f
1748,Marcos Vinicius,"$93,000 ",2012,69,Marcos,Vinicius,"5' 9""",125,Orthodox,23,11,1,35,Marcos Vinicius,m,f
1749,Marcos Vinicius,"$93,000 ",2013,69,Marcos,Vinicius,"5' 9""",125,Orthodox,23,11,1,35,Marcos Vinicius,m,f
1750,Rodrigo Damm,"$87,000 ",2012,13,Rodrigo,Damm,"5' 7""",155,Orthodox,13,9,0,22,Rodrigo Damm,m,f
1751,Rodrigo Damm,"$87,000 ",2013,13,Rodrigo,Damm,"5' 7""",155,Orthodox,13,9,0,22,Rodrigo Damm,m,f
1752,Rodrigo Damm,"$44,000 ",2014,13,Rodrigo,Damm,"5' 7""",155,Orthodox,13,9,0,22,Rodrigo Damm,m,f
1753,Rodrigo Damm,"$12,000 ",2015,13,Rodrigo,Damm,"5' 7""",155,Orthodox,13,9,0,22,Rodrigo Damm,m,f
1754,Stephen Thompson,"$85,000 ",2012,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1755,Stephen Thompson,"$85,000 ",2013,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1756,Stephen Thompson,"$110,000 ",2014,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1757,Stephen Thompson,"$97,000 ",2015,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1758,Stephen Thompson,"$512,000 ",2016,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1759,Stephen Thompson,"$478,000 ",2017,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1760,Stephen Thompson,"$182,400 ",2018,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1761,Stephen Thompson,"$430,000 ",2019,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1762,Stephen Thompson,"$320,000 ",2020,68,Stephen,Thompson,"6' 0""",170,Orthodox,16,5,1,22,Stephen Thompson,m,f
1763,Mitch Gagnon,"$83,000 ",2012,7,Mitch,Gagnon,"5' 5""",135,Southpaw,12,5,0,17,Mitch Gagnon,m,f
1764,Mitch Gagnon,"$83,000 ",2013,7,Mitch,Gagnon,"5' 5""",135,Southpaw,12,5,0,17,Mitch Gagnon,m,f
1765,Mitch Gagnon,"$58,000 ",2014,7,Mitch,Gagnon,"5' 5""",135,Southpaw,12,5,0,17,Mitch Gagnon,m,f
1766,Mitch Gagnon,"$19,000 ",2016,7,Mitch,Gagnon,"5' 5""",135,Southpaw,12,5,0,17,Mitch Gagnon,m,f
1767,Mitch Gagnon,"$19,000 ",2019,7,Mitch,Gagnon,"5' 5""",135,Southpaw,12,5,0,17,Mitch Gagnon,m,f
1768,John Lineker,"$81,800 ",2012,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1769,John Lineker,"$81,800 ",2013,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1770,John Lineker,"$94,000 ",2014,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1771,John Lineker,"$138,700 ",2015,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1772,John Lineker,"$314,000 ",2016,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1773,John Lineker,"$96,000 ",2017,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1774,John Lineker,"$102,000 ",2018,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1775,John Lineker,"$64,000 ",2019,118,John,Lineker,"5' 3""",135,Orthodox,31,9,0,40,John Lineker,m,f
1776,Ian McCall,"$77,000 ",2012,136,Ian,McCall,"5' 5""",125,Orthodox,13,5,1,19,Ian McCall,m,f
1777,Ian McCall,"$77,000 ",2013,136,Ian,McCall,"5' 5""",125,Orthodox,13,5,1,19,Ian McCall,m,f
1778,Ian McCall,"$40,000 ",2014,136,Ian,McCall,"5' 5""",125,Orthodox,13,5,1,19,Ian McCall,m,f
1779,Ian McCall,"$22,300 ",2015,136,Ian,McCall,"5' 5""",125,Orthodox,13,5,1,19,Ian McCall,m,f
1780,Ian McCall,"$74,000 ",2016,136,Ian,McCall,"5' 5""",125,Orthodox,13,5,1,19,Ian McCall,m,f
1781,Ryan Jimmo,"$77,000 ",2012,41,Ryan,Jimmo,"6' 1""",205,Orthodox,19,5,0,24,Ryan Jimmo,m,f
1782,Ryan Jimmo,"$77,000 ",2013,41,Ryan,Jimmo,"6' 1""",205,Orthodox,19,5,0,24,Ryan Jimmo,m,f
1783,Ryan Jimmo,"$82,000 ",2014,41,Ryan,Jimmo,"6' 1""",205,Orthodox,19,5,0,24,Ryan Jimmo,m,f
1784,Ryan Jimmo,"$12,000 ",2015,41,Ryan,Jimmo,"6' 1""",205,Orthodox,19,5,0,24,Ryan Jimmo,m,f
1785,Glover Teixeira,"$66,000 ",2012,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1786,Glover Teixeira,"$66,000 ",2013,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1787,Glover Teixeira,"$60,000 ",2014,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1788,Glover Teixeira,"$270,000 ",2015,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1789,Glover Teixeira,"$245,000 ",2016,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1790,Glover Teixeira,"$420,000 ",2017,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1791,Glover Teixeira,"$85,000 ",2018,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1792,Glover Teixeira,"$710,000 ",2019,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1793,Glover Teixeira,"$550,000 ",2020,42,Glover,Teixeira,"6' 2""",205,Orthodox,33,7,0,40,Glover Teixeira,m,t
1794,Nick Denis,"$63,000 ",2012,76,Nick,Denis,"5' 7""",135,Orthodox,11,3,0,14,Nick Denis,m,f
1795,Nick Denis,"$63,000 ",2013,76,Nick,Denis,"5' 7""",135,Orthodox,11,3,0,14,Nick Denis,m,f
1796,Max Holloway,"$62,000 ",2012,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1797,Max Holloway,"$62,000 ",2013,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1798,Max Holloway,"$252,000 ",2014,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1799,Max Holloway,"$370,000 ",2015,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1800,Max Holloway,"$420,000 ",2016,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1801,Max Holloway,"$850,000 ",2017,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1802,Max Holloway,"$490,000 ",2018,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1803,Max Holloway,"$1,220,000 ",2019,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1804,Max Holloway,"$280,000 ",2020,139,Max,Holloway,"5' 11""",145,Orthodox,23,6,0,29,Max Holloway,m,t
1805,Siyar Bahadurzada,"$62,000 ",2012,8,Siyar,Bahadurzada,"5' 11""",170,Orthodox,24,8,1,33,Siyar Bahadurzada,m,f
1806,Siyar Bahadurzada,"$62,000 ",2013,8,Siyar,Bahadurzada,"5' 11""",170,Orthodox,24,8,1,33,Siyar Bahadurzada,m,f
1807,Siyar Bahadurzada,"$40,500 ",2016,8,Siyar,Bahadurzada,"5' 11""",170,Orthodox,24,8,1,33,Siyar Bahadurzada,m,f
1808,Siyar Bahadurzada,"$44,500 ",2017,8,Siyar,Bahadurzada,"5' 11""",170,Orthodox,24,8,1,33,Siyar Bahadurzada,m,f
1809,Siyar Bahadurzada,"$151,000 ",2018,8,Siyar,Bahadurzada,"5' 11""",170,Orthodox,24,8,1,33,Siyar Bahadurzada,m,f
1810,Siyar Bahadurzada,"$38,000 ",2019,8,Siyar,Bahadurzada,"5' 11""",170,Orthodox,24,8,1,33,Siyar Bahadurzada,m,f
1811,Daniel Pineda,"$60,000 ",2012,136,Daniel,Pineda,"5' 7""",145,Orthodox,27,14,0,41,Daniel Pineda,m,f
1812,Daniel Pineda,"$60,000 ",2013,136,Daniel,Pineda,"5' 7""",145,Orthodox,27,14,0,41,Daniel Pineda,m,f
1813,Daniel Pineda,"$15,000 ",2014,136,Daniel,Pineda,"5' 7""",145,Orthodox,27,14,0,41,Daniel Pineda,m,f
1814,Daniel Pineda,"$124,800 ",2020,136,Daniel,Pineda,"5' 7""",145,Orthodox,27,14,0,41,Daniel Pineda,m,f
1815,Jared Papazian,"$58,000 ",2012,25,Jared,Papazian,"5' 8""",135,Southpaw,20,13,0,33,Jared Papazian,m,f
1816,Jared Papazian,"$58,000 ",2013,25,Jared,Papazian,"5' 8""",135,Southpaw,20,13,0,33,Jared Papazian,m,f
1817,Tim Elliott,"$58,000 ",2012,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1818,Tim Elliott,"$58,000 ",2013,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1819,Tim Elliott,"$12,000 ",2014,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1820,Tim Elliott,"$12,000 ",2015,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1821,Tim Elliott,"$130,000 ",2016,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1822,Tim Elliott,"$257,000 ",2017,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1823,Tim Elliott,"$40,000 ",2019,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1824,Tim Elliott,"$199,350 ",2020,29,Tim,Elliott,"5' 7""",125,Southpaw,18,12,1,31,Tim Elliott,m,f
1825,Ben Alloway,"$56,000 ",2012,67,Ben,Alloway,"5' 11""",170,Orthodox,18,8,0,26,Ben Alloway,m,f
1826,Ben Alloway,"$56,000 ",2013,67,Ben,Alloway,"5' 11""",170,Orthodox,18,8,0,26,Ben Alloway,m,f
1827,John Cofer,"$56,000 ",2012,150,John,Cofer,"5' 9""",155,Southpaw,8,4,0,12,John Cofer,m,f
1828,John Cofer,"$56,000 ",2013,150,John,Cofer,"5' 9""",155,Southpaw,8,4,0,12,John Cofer,m,f
1829,Michael Chiesa,"$56,000 ",2012,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1830,Michael Chiesa,"$56,000 ",2013,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1831,Michael Chiesa,"$110,000 ",2014,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1832,Michael Chiesa,"$163,000 ",2015,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1833,Michael Chiesa,"$121,000 ",2016,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1834,Michael Chiesa,"$41,000 ",2017,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1835,Michael Chiesa,"$192,600 ",2018,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1836,Michael Chiesa,"$114,000 ",2019,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1837,Michael Chiesa,"$154,000 ",2020,107,Michael,Chiesa,"6' 1""",170,Southpaw,18,6,0,24,Michael Chiesa,m,f
1838,Chad Griggs,"$54,000 ",2012,176,Chad,Griggs,"6' 1""",205,Orthodox,11,3,0,14,Chad Griggs,m,f
1839,Chad Griggs,"$54,000 ",2013,176,Chad,Griggs,"6' 1""",205,Orthodox,11,3,0,14,Chad Griggs,m,f
1840,Cody Donovan,"$52,000 ",2012,128,Cody,Donovan,"6' 3""",205,Orthodox,8,5,0,13,Cody Donovan,m,f
1841,Cody Donovan,"$52,000 ",2013,128,Cody,Donovan,"6' 3""",205,Orthodox,8,5,0,13,Cody Donovan,m,f
1842,Cody Donovan,"$8,000 ",2014,128,Cody,Donovan,"6' 3""",205,Orthodox,8,5,0,13,Cody Donovan,m,f
1843,Nick Penner,"$52,000 ",2012,76,Nick,Penner,"6' 4""",205,Southpaw,11,3,0,14,Nick Penner,m,f
1844,Nick Penner,"$52,000 ",2013,76,Nick,Penner,"6' 4""",205,Southpaw,11,3,0,14,Nick Penner,m,f
1845,Erik Perez,"$48,000 ",2012,89,Erik,Perez,"5' 8""",135,Orthodox,17,6,0,23,Erik Perez,m,f
1846,Erik Perez,"$48,000 ",2013,89,Erik,Perez,"5' 8""",135,Orthodox,17,6,0,23,Erik Perez,m,f
1847,Erik Perez,"$21,000 ",2014,89,Erik,Perez,"5' 8""",135,Orthodox,17,6,0,23,Erik Perez,m,f
1848,Erik Perez,"$47,000 ",2015,89,Erik,Perez,"5' 8""",135,Orthodox,17,6,0,23,Erik Perez,m,f
1849,Erik Perez,"$114,600 ",2016,89,Erik,Perez,"5' 8""",135,Orthodox,17,6,0,23,Erik Perez,m,f
1850,Carlo Prater,"$40,000 ",2012,165,Carlo,Prater,"5' 11""",155,Switch,31,18,1,50,Carlo Prater,m,f
1851,Carlo Prater,"$40,000 ",2013,165,Carlo,Prater,"5' 11""",155,Switch,31,18,1,50,Carlo Prater,m,f
1852,Khabib Nurmagomedov,"$40,000 ",2012,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1853,Khabib Nurmagomedov,"$40,000 ",2013,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1854,Khabib Nurmagomedov,"$64,000 ",2014,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1855,Khabib Nurmagomedov,"$110,000 ",2016,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1856,Khabib Nurmagomedov,"$215,000 ",2017,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1857,Khabib Nurmagomedov,"$2,570,000 ",2018,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1858,Khabib Nurmagomedov,"$6,090,000 ",2019,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1859,Khabib Nurmagomedov,"$6,090,000 ",2020,97,Khabib,Nurmagomedov,"5' 10""",155,Orthodox,29,0,0,29,Khabib Nurmagomedov,m,t
1860,Shane del Rosario,"$40,000 ",2012,63,Shane,del Rosario,"6' 4""",250,Southpaw,11,2,0,13,Shane del Rosario,m,f
1861,Shane del Rosario,"$40,000 ",2013,63,Shane,del Rosario,"6' 4""",250,Southpaw,11,2,0,13,Shane del Rosario,m,f
1862,Steven Siler,"$40,000 ",2012,189,Steven,Siler,"5' 11""",145,Orthodox,29,16,0,45,Steven Siler,m,f
